30 5
   1.00000    0.00000    0.00000    0.00000    0.00000 
   1.00000    0.34483    0.11891    0.04100    0.01414 
   1.00000    0.68966    0.47562    0.32802    0.22622 
   1.00000    1.03448    1.07015    1.10705    1.14522 
   1.00000    1.37931    1.90250    2.62413    3.61949 
   1.00000    1.72414    2.97266    5.12528    8.83670 
   1.00000    2.06897    4.28064    8.85651   18.32385 
   1.00000    2.41379    5.82638   14.06366   33.94673 
   1.00000    2.75862    7.60998   20.99305   57.91186 
   1.00000    3.10345    9.63140   29.89057   92.76390 
   1.00000    3.44828   11.89063   41.00224  141.38720 
   1.00000    3.79310   14.38761   54.57363  207.00325 
   1.00000    4.13793   17.12246   70.85156  293.17880 
   1.00000    4.48276   20.09514   90.08168  403.81454 
   1.00000    4.82759   23.30563  112.51000  543.15217 
   1.00000    5.17241   26.75383  138.38175  715.76716 
   1.00000    5.51724   30.43994  167.94444  926.58978 
   1.00000    5.86207   34.36386  201.44338 1180.87520 
   1.00000    6.20690   38.52561  239.12459 1484.22244 
   1.00000    6.55172   42.92503  281.23281 1842.55863 
   1.00000    6.89655   47.56240  328.01648 2262.18207 
   1.00000    7.24138   52.43758  379.72047 2749.70025 
   1.00000    7.58621   57.55058  436.59080 3312.06951 
   1.00000    7.93103   62.90124  498.87160 3956.56560 
   1.00000    8.27586   68.48986  566.81248 4690.86075 
   1.00000    8.62069   74.31630  640.65775 5522.91186 
   1.00000    8.96552   80.38055  720.65342 6461.03264 
   1.00000    9.31034   86.68243  807.04290 7513.84383 
   1.00000    9.65517   93.22231  900.07723 8690.39866 
   1.00000   10.00000  100.00000 1000.00000 10000.00000 
30 3
   0.00000    0.58065    0.20449 
   0.34483    0.60946    0.19334 
   0.68966    0.39766    0.30636 
   1.03448    0.87743    0.14296 
   1.37931    0.84851    0.19464 
   1.72414    0.86416    0.22548 
   2.06897    0.86424    0.17659 
   2.41379    0.74907    0.22707 
   2.75862    0.56273    0.26982 
   3.10345    0.71005    0.23305 
   3.44828    0.26461    0.25545 
   3.79310    0.13452    0.20199 
   4.13793    0.38516    0.23564 
   4.48276    0.23806    0.12674 
   4.82759    0.01419    0.24638 
   5.17241   -0.72025    0.24790 
   5.51724   -0.89933    0.21118 
   5.86207   -1.00180    0.14178 
   6.20690   -1.35531    0.16161 
   6.55172   -2.14932    0.18281 
   6.89655   -2.22324    0.14261 
   7.24138   -2.80371    0.20717 
   7.58621   -2.41989    0.25517 
   7.93103   -3.81289    0.17902 
   8.27586   -3.83862    0.21709 
   8.62069   -4.22140    0.25857 
   8.96552   -5.28855    0.20973 
   9.31034   -5.56133    0.20175 
   9.65517   -5.46929    0.18944 
  10.00000   -6.37134    0.26755 
