3 20
   0.37078    0.29805    0.23182    0.17208    0.11883    0.07208    0.03182   -0.00195   -0.02922   -0.05000   -0.06429   -0.07208   -0.07338   -0.06818   -0.05649   -0.03831   -0.01364    0.01753    0.05520    0.09935 
  -0.22033   -0.15947   -0.10489   -0.05659   -0.01457    0.02118    0.05065    0.07384    0.09075    0.10139    0.10575    0.10384    0.09564    0.08117    0.06042    0.03340    0.00010   -0.03948   -0.08534   -0.13747 
   0.02731    0.01868    0.01102    0.00431   -0.00144   -0.00623   -0.01006   -0.01293   -0.01485   -0.01581   -0.01581   -0.01485   -0.01293   -0.01006   -0.00623   -0.00144    0.00431    0.01102    0.01868    0.02731 
20 3
   0.00000    0.58065    0.20449 
   0.34483    0.60946    0.19334 
   0.68966    0.39766    0.30636 
   1.03448    0.87743    0.14296 
   1.37931    0.84851    0.19464 
   1.72414    0.86416    0.22548 
   2.06897    0.86424    0.17659 
   2.41379    0.74907    0.22707 
   2.75862    0.56273    0.26982 
   3.10345    0.71005    0.23305 
   3.44828    0.26461    0.25545 
   3.79310    0.13452    0.20199 
   4.13793    0.38516    0.23564 
   4.48276    0.23806    0.12674 
   4.82759    0.01419    0.24638 
   5.17241   -0.72025    0.24790 
   5.51724   -0.89933    0.21118 
   5.86207   -1.00180    0.14178 
   6.20690   -1.35531    0.16161 
   6.55172   -2.14932    0.18281 
3
   0.43927    0.43708   -0.12069 
   0.439274213269274  +    0.437081469223072 * x ** 1  +   -0.120693271893940 * x ** 2 
17.882955
