24 11
   1.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000 
   1.00000    0.34483    0.11891    0.04100    0.01414    0.00488    0.00168    0.00058    0.00020    0.00007    0.00002 
   1.00000    0.68966    0.47562    0.32802    0.22622    0.15601    0.10759    0.07420    0.05117    0.03529    0.02434 
   1.00000    1.03448    1.07015    1.10705    1.14522    1.18471    1.22555    1.26781    1.31153    1.35675    1.40353 
   1.00000    1.37931    1.90250    2.62413    3.61949    4.99240    6.88607    9.49802   13.10072   18.06995   24.92406 
   1.00000    1.72414    2.97266    5.12528    8.83670   15.23571   26.26849   45.29056   78.08727  134.63338  232.12680 
   1.00000    2.06897    4.28064    8.85651   18.32385   37.91150   78.43776  162.28536  335.76355  694.68471 1437.28183 
   1.00000    2.41379    5.82638   14.06366   33.94673   81.94028  197.78662  477.41536 1152.38042 2781.60433 6714.20871 
   1.00000    2.75862    7.60998   20.99305   57.91186  159.75682  440.70835 1215.74688 3353.78366 9251.81467 25522.24099 
   1.00000    3.10345    9.63140   29.89057   92.76390  287.88813  893.44643 2772.76632 8605.14163 26705.62678 82879.57744 
   1.00000    3.44828   11.89063   41.00224  141.38720  487.54265 1681.18358 5797.19171 19990.34024 68932.29045 237697.83852 
   1.00000    3.79310   14.38761   54.57363  207.00325  785.18404 2978.28157 11296.91984 42850.34664 162535.64986 616513.97348 
   1.00000    4.13793   17.12246   70.85156  293.17880 1213.15334 5019.94360 20772.17520 85953.80694 355670.83636 1471741.02392 
   1.00000    4.48276   20.09514   90.08168  403.81454 1810.20367 8114.70859 36376.29107 163066.18255 730986.56048 3276837.31388 
   1.00000    4.82759   23.30563  112.51000  543.15217 2622.11597 12658.50082 61110.05197 295014.27580 1424207.96771 6875492.14284 
   1.00000    5.17241   26.75383  138.38175  715.76716 3702.24123 19149.50958 99049.11482 512322.63201 2649942.70503 13706590.14693 
   1.00000    5.51724   30.43994  167.94444  926.58978 5112.21819 28205.33466 155615.60062 858568.61634 4736929.11284 26134774.77853 
   1.00000    5.86207   34.36386  201.44338 1180.87520 6922.37306 40579.43545 237879.49116 1394466.22872 8174458.64540 47919248.79146 
   1.00000    6.20690   38.52561  239.12459 1484.22244 9212.42027 57180.57140 354914.08860 2202916.25650 13673280.91250 84868687.29578 
   1.00000    6.55172   42.92503  281.23281 1842.55863 12071.92820 79091.89344 518187.94010 3395022.29091 22243235.44380 145731450.52185 
   1.00000    6.89655   47.56240  328.01648 2262.18207 15601.25179 107594.81302 742033.00770 5117467.73925 35292872.13714 243399057.33738 
   1.00000    7.24138   52.43758  379.72047 2749.70025 19911.62438 144187.63855 1044117.48204 7560851.45210 54750998.48819 396472785.43240 
   1.00000    7.58621   57.55058  436.59080 3312.06951 25126.05482 190611.52832 1446019.08226 10969804.42203 83219240.00442 631318630.71395 
   1.00000    7.93103   62.90124  498.87160 3956.56560 31379.64046 248872.86988 1973818.19717 15654411.33627 124155605.94030 984681835.38072 
24 3
   0.00000    0.58065    0.20449 
   0.34483    0.60946    0.19334 
   0.68966    0.39766    0.30636 
   1.03448    0.87743    0.14296 
   1.37931    0.84851    0.19464 
   1.72414    0.86416    0.22548 
   2.06897    0.86424    0.17659 
   2.41379    0.74907    0.22707 
   2.75862    0.56273    0.26982 
   3.10345    0.71005    0.23305 
   3.44828    0.26461    0.25545 
   3.79310    0.13452    0.20199 
   4.13793    0.38516    0.23564 
   4.48276    0.23806    0.12674 
   4.82759    0.01419    0.24638 
   5.17241   -0.72025    0.24790 
   5.51724   -0.89933    0.21118 
   5.86207   -1.00180    0.14178 
   6.20690   -1.35531    0.16161 
   6.55172   -2.14932    0.18281 
   6.89655   -2.22324    0.14261 
   7.24138   -2.80371    0.20717 
   7.58621   -2.41989    0.25517 
   7.93103   -3.81289    0.17902 
