6 24
   0.19302    0.06617    0.00183   -0.02213   -0.02276   -0.01254   -0.00002    0.00962    0.01395    0.01269    0.00713   -0.00043   -0.00737   -0.01124   -0.01043   -0.00472    0.00411    0.01167    0.01042   -0.01103    0.19302    0.19302    0.19302    0.19302 
  -0.48402    0.77943    1.11221    0.91861    0.49728    0.05398   -0.28497   -0.45917   -0.46105   -0.32235   -0.10076    0.13312    0.30968    0.37287    0.29428    0.08607   -0.18566   -0.38743   -0.30524    0.36921   -0.48402   -0.48402   -0.48402   -0.48402 
   0.37799   -0.96516   -1.21835   -0.88327   -0.32522    0.20980    0.57732    0.71643    0.63241    0.37880    0.03971   -0.28759   -0.51101   -0.56040   -0.40617   -0.07649    0.32499    0.60130    0.44466   -0.58170    0.37799    0.37799    0.37799    0.37799 
  -0.12563    0.38948    0.46286    0.30550    0.06945   -0.14461   -0.27955   -0.31387   -0.25402   -0.12651    0.02988    0.17181    0.25943    0.26381    0.17510    0.01017   -0.17960   -0.30048   -0.20862    0.29790   -0.12563   -0.12563   -0.12563   -0.12563 
   0.01864   -0.06438   -0.07357   -0.04513   -0.00495    0.03006    0.05057    0.05342    0.04026    0.01613   -0.01191   -0.03613   -0.04963   -0.04758   -0.02874    0.00324    0.03839    0.05903    0.03842   -0.06069    0.01864    0.01864    0.01864    0.01864 
  -0.00102    0.00376    0.00418    0.00242    0.00002   -0.00200   -0.00311   -0.00314   -0.00223   -0.00068    0.00104    0.00247    0.00318    0.00291    0.00159   -0.00051   -0.00274   -0.00394   -0.00240    0.00426   -0.00102   -0.00102   -0.00102   -0.00102 
24 3
   0.00000    0.58065    0.20449 
   0.34483    0.60946    0.19334 
   0.68966    0.39766    0.30636 
   1.03448    0.87743    0.14296 
   1.37931    0.84851    0.19464 
   1.72414    0.86416    0.22548 
   2.06897    0.86424    0.17659 
   2.41379    0.74907    0.22707 
   2.75862    0.56273    0.26982 
   3.10345    0.71005    0.23305 
   3.44828    0.26461    0.25545 
   3.79310    0.13452    0.20199 
   4.13793    0.38516    0.23564 
   4.48276    0.23806    0.12674 
   4.82759    0.01419    0.24638 
   5.17241   -0.72025    0.24790 
   5.51724   -0.89933    0.21118 
   5.86207   -1.00180    0.14178 
   6.20690   -1.35531    0.16161 
   6.55172   -2.14932    0.18281 
   0.00000    0.00000    0.00000 
   0.00000    0.00000    0.00000 
   0.00000    0.00000    0.00000 
   0.00000    0.00000    0.00000 
6
   0.12138    1.14903   -0.61859    0.13492   -0.01414    0.00041 
   0.121377575637901  +    1.149027524780951 * x ** 1  +   -0.618589222705865 * x ** 2  +    0.134919122255636 * x ** 3  +   -0.014141389369372 * x ** 4  +    0.000409946278063 * x ** 5 15.597531
