3 30
   0.26331    0.22863    0.19597    0.16532    0.13669    0.11008    0.08548    0.06290    0.04234    0.02379    0.00726   -0.00726   -0.01976   -0.03024   -0.03871   -0.04516   -0.04960   -0.05202   -0.05242   -0.05081   -0.04718   -0.04153   -0.03387   -0.02419   -0.01250    0.00121    0.01694    0.03468    0.05444    0.07621 
  -0.10349   -0.08466   -0.06708   -0.05075   -0.03568   -0.02186   -0.00930    0.00202    0.01208    0.02088    0.02844    0.03474    0.03979    0.04359    0.04613    0.04742    0.04746    0.04624    0.04377    0.04005    0.03508    0.02885    0.02137    0.01264    0.00265   -0.00859   -0.02108   -0.03482   -0.04982   -0.06607 
   0.00848    0.00672    0.00510    0.00359    0.00221    0.00096   -0.00017   -0.00117   -0.00205   -0.00280   -0.00342   -0.00393   -0.00430   -0.00455   -0.00468   -0.00468   -0.00455   -0.00430   -0.00393   -0.00342   -0.00280   -0.00205   -0.00117   -0.00017    0.00096    0.00221    0.00359    0.00510    0.00672    0.00848 
30 3
   0.00000    0.58065    0.20449 
   0.34483    0.60946    0.19334 
   0.68966    0.39766    0.30636 
   1.03448    0.87743    0.14296 
   1.37931    0.84851    0.19464 
   1.72414    0.86416    0.22548 
   2.06897    0.86424    0.17659 
   2.41379    0.74907    0.22707 
   2.75862    0.56273    0.26982 
   3.10345    0.71005    0.23305 
   3.44828    0.26461    0.25545 
   3.79310    0.13452    0.20199 
   4.13793    0.38516    0.23564 
   4.48276    0.23806    0.12674 
   4.82759    0.01419    0.24638 
   5.17241   -0.72025    0.24790 
   5.51724   -0.89933    0.21118 
   5.86207   -1.00180    0.14178 
   6.20690   -1.35531    0.16161 
   6.55172   -2.14932    0.18281 
   6.89655   -2.22324    0.14261 
   7.24138   -2.80371    0.20717 
   7.58621   -2.41989    0.25517 
   7.93103   -3.81289    0.17902 
   8.27586   -3.83862    0.21709 
   8.62069   -4.22140    0.25857 
   8.96552   -5.28855    0.20973 
   9.31034   -5.56133    0.20175 
   9.65517   -5.46929    0.18944 
  10.00000   -6.37134    0.26755 
3
   0.55584    0.31884   -0.10277 
   0.555835646930960  +    0.318843205535956 * x ** 1  +   -0.102765516335120 * x ** 2 30
   0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690    0.61690 
270.283764
