4 24
   0.17306    0.11345    0.06618    0.03003    0.00379   -0.01376   -0.02384   -0.02767   -0.02645   -0.02141   -0.01376   -0.00473    0.00448    0.01265    0.01856    0.02099    0.01873    0.01057   -0.00473   -0.02836    0.17306    0.17306    0.17306    0.17306 
  -0.19193   -0.02506    0.09556    0.17522    0.21921    0.23281    0.22132    0.19003    0.14422    0.08919    0.03022   -0.02740   -0.07838   -0.11742   -0.13925   -0.13856   -0.11007   -0.04850    0.05145    0.19507   -0.19193   -0.19193   -0.19193   -0.19193 
   0.05700   -0.00719   -0.05186   -0.07937   -0.09207   -0.09233   -0.08251   -0.06495   -0.04202   -0.01608    0.01052    0.03542    0.05626    0.07068    0.07632    0.07084    0.05186    0.01704   -0.03599   -0.10958    0.05700    0.05700    0.05700    0.05700 
  -0.00494    0.00137    0.00566    0.00818    0.00918    0.00891    0.00764    0.00560    0.00306    0.00027   -0.00253   -0.00506   -0.00709   -0.00836   -0.00861   -0.00759   -0.00505   -0.00073    0.00562    0.01424   -0.00494   -0.00494   -0.00494   -0.00494 
24 3
   0.00000    0.58065    0.20449 
   0.34483    0.60946    0.19334 
   0.68966    0.39766    0.30636 
   1.03448    0.87743    0.14296 
   1.37931    0.84851    0.19464 
   1.72414    0.86416    0.22548 
   2.06897    0.86424    0.17659 
   2.41379    0.74907    0.22707 
   2.75862    0.56273    0.26982 
   3.10345    0.71005    0.23305 
   3.44828    0.26461    0.25545 
   3.79310    0.13452    0.20199 
   4.13793    0.38516    0.23564 
   4.48276    0.23806    0.12674 
   4.82759    0.01419    0.24638 
   5.17241   -0.72025    0.24790 
   5.51724   -0.89933    0.21118 
   5.86207   -1.00180    0.14178 
   6.20690   -1.35531    0.16161 
   6.55172   -2.14932    0.18281 
   0.00000    0.00000    0.00000 
   0.00000    0.00000    0.00000 
   0.00000    0.00000    0.00000 
   0.00000    0.00000    0.00000 
4
   0.16773    0.63287   -0.15779    0.00191 
   0.167731069969600  +    0.632871199174098 * x ** 1  +   -0.157793578193504 * x ** 2  +    0.001911002584285 * x ** 3 15.428679
