47.933594 47.676113 47.312685 49.081856 48.406731 49.021717 49.864724 48.962602 48.950190 49.883216 49.936209 50.331493 49.461817 51.033477 50.701562 50.875899 50.805667 50.236515 51.049761 50.865506 50.897798 49.020848 49.745997 51.022955 50.708459 51.928443 51.563070 52.663395 51.908341 51.045311 52.595547 51.565791 51.494951 53.712121 54.183412 53.459030 52.155659 50.254578 49.041787 49.636397 51.153573 52.773985 55.072930 56.988525 57.001934 53.846383 54.214968 55.922350 54.182136 51.638765 50.575781 51.559332 52.599092 53.723698 54.490892 58.673310 59.357729 58.083479 54.475185 54.634558 58.979591 62.966348 61.127916 57.956570 55.196710 59.850113 59.831527 57.556753 57.173111 55.976680 57.374419 58.663816 61.986230 63.674440 64.146872 64.838715 62.557650 62.507265 62.441114 62.262585 59.565828 61.116074 62.989020 63.838567 59.470867 59.896753 64.245126 68.362851 66.167664 62.202851 64.017419 63.936700 64.670851 65.216482 63.097508 62.939394 65.337561 68.176882 68.756690 66.300580 62.303385 62.261730 62.821177 65.405028 69.694534 71.343456 69.373871 64.600623 65.124304 67.022640 66.753338 67.450322 66.377233 69.090509 66.579383 67.605816 69.018275 71.458216 70.210767 67.088168 65.591870 65.761551 66.164075 63.631087 65.217563 68.575260 68.785753 69.625536 73.282443 73.147828 71.322683 70.656486 69.646539 69.767903 71.291030 70.830462 68.913096 72.621771 74.200312 69.834757 70.465517 70.746590 69.874062 69.732391 72.976563 75.841937 71.894865 66.939774 71.647183 75.595730 70.108125 66.889119 71.672536 75.026564 71.195497 70.956470 74.171507 73.459884 70.067501 76.708317 79.864703 80.567478 77.484044 74.299585 72.942524 74.323233 73.833759 72.428245 73.092915 76.459329 77.853356 76.297403 75.038269 75.186003 77.728045 75.288455 75.680909 77.000948 77.041463 78.171136 76.547455 74.268003 77.361507 78.423872 78.755701 80.868716 81.950821 85.177633 87.543231 87.246307 79.351847 77.939052 79.612340 80.469521 78.557575 81.653649 84.674962 84.819754 84.930017 82.897539 81.752648 84.346793 86.946366 86.841984 87.480864 86.792833 85.439729 82.928806 83.174539 82.744634 82.991573 83.778126 84.529044 85.327075 86.640884 85.445850 85.639552 86.521490 85.530818 85.914780 88.385541 89.658870 89.602623 88.981577 90.848501 91.722558 90.604376 90.827029 90.350915 91.469127 91.508100 91.962427 92.063697 92.821199 93.138151 93.747063 94.325046 94.309506 94.990171 95.269815 95.329973 93.338649 92.595950 93.093265 93.039106 93.480466 92.774845 93.039839 92.042794 91.959907 92.644571 93.245221 92.540784 92.453313 94.161014 94.624090 93.071204 95.030560 98.370950 97.285633 98.175800 98.260821 98.515060 98.860089 99.862999 100.274181 98.932132 100.682273 100.961218 100.721413 100.203316 99.510869 100.539289 102.197307 101.824934 101.272457 101.783100 102.043402 103.646280 103.188422
47.462026 47.026172 47.153337 48.580426 47.441268 48.173018 48.540589 47.931872 47.959484 48.875075 49.124091 49.397786 47.833200 49.794321 50.073274 50.258660 49.693321 49.636942 49.682906 50.227172 50.093731 48.466288 49.859058 50.450464 50.834274 50.881651 51.064884 51.421556 51.023783 50.374812 52.218353 51.651720 52.780735 53.620544 51.980733 51.298933 52.233290 50.794219 50.381279 51.745885 52.376222 53.135642 56.809118 57.552630 54.785366 50.248358 50.582541 54.174387 54.628644 53.566012 51.392117 51.220651 54.349542 55.151369 53.589677 56.145109 57.076369 58.854707 59.616664 57.779610 55.754384 55.626206 55.183238 56.950224 56.940110 57.599972 54.186939 53.983187 57.212524 59.142776 60.222102 59.188347 59.447419 63.520559 65.323432 64.217807 62.568522 64.779637 67.133209 66.344453 64.411295 61.325204 59.403035 63.602493 59.971148 57.889084 60.473439 64.703973 65.773571 64.298100 61.081344 61.138639 61.709871 63.090804 64.289705 65.793255 62.386236 64.162548 66.340543 63.509272 62.857604 61.180067 62.673257 64.654293 65.263912 69.248915 71.763957 68.955426 66.377217 63.858411 64.586671 67.727272 69.167353 67.716506 65.926947 68.810640 71.329744 69.101789 64.270387 65.759887 68.537913 69.714586 67.044159 63.916663 68.390621 70.554438 70.219827 71.170044 71.393887 69.049450 68.176212 68.040009 67.000360 65.140691 65.265649 66.952858 69.494025 74.318947 73.253221 70.160457 69.949459 71.115229 74.678024 73.613331 73.805300 75.267431 73.841930 71.044968 73.119089 74.039291 72.196422 73.039738 73.270322 73.909703 71.927226 72.869164 74.090200 76.203634 74.951271 74.053638 73.481698 71.838088 71.563372 73.468498 72.566563 73.739382 74.040936 72.447366 72.133585 75.099350 78.004609 76.783065 76.868910 76.063315 75.871907 75.398093 75.518187 75.008093 78.319345 79.688981 77.359069 77.038458 78.137405 77.009337 76.831486 76.886380 75.947258 76.948192 78.218906 80.206776 79.311567 81.338908 77.049167 80.119526 80.072864 79.302079 79.849328 79.318385 80.423781 79.641888 80.578531 81.965637 81.776305 81.598897 83.215419 85.645353 86.183727 86.632429 85.644029 84.506348 84.620183 83.536168 84.326617 84.811913 85.745813 85.183908 85.095162 85.731374 83.902358 83.559871 84.358701 86.174084 86.659568 86.761570 88.987748 90.564092 90.385237 92.419877 93.721629 93.542137 92.939823 91.432478 91.885377 92.989829 92.297929 91.997934 92.505377 91.378324 93.436010 93.762248 92.344891 90.735263 91.618793 91.366646 91.419083 91.447486 91.630503 91.455051 91.191459 90.402005 90.828627 91.835069 92.134668 91.792360 92.225177 93.892978 93.511129 94.887444 96.879636 96.907682 96.694762 96.584315 97.086819 97.929165 98.545790 98.557714 98.340270 98.272946 99.639781 100.210458 98.129247 98.616290 99.576925 100.281777 99.996005 98.782849 99.047010 99.387260 100.157322 99.476858
47.391943 47.221339 47.338279 47.979068 47.694853 48.068092 49.244149 48.772253 48.772055 49.599482 49.808942 49.754123 48.297735 50.956735 50.730677 50.914508 50.629920 50.542196 50.040074 51.119308 50.726283 48.925414 50.263598 51.031347 51.208668 51.215907 51.230489 52.241525 50.846940 50.203388 52.032828 51.370252 52.746682 53.150275 51.999172 51.067884 52.324772 51.420883 50.603231 52.472932 53.537145 53.591555 53.333603 52.910289 52.244914 49.799122 51.439239 55.901241 57.010950 56.820466 54.272831 52.524257 53.863434 55.297935 54.802122 56.618801 55.216721 55.732367 56.953689 56.894489 57.925322 58.459152 57.848926 57.680303 56.366803 56.808565 54.602631 55.440604 58.635184 61.919711 64.010331 63.047304 60.160765 60.125633 60.899266 60.360099 60.140745 60.005257 61.275152 61.887995 62.493901 62.169087 61.572395 64.347860 59.362557 57.119315 61.352955 65.078329 64.743985 64.168881 63.852840 63.361037 62.313127 62.915461 64.436718 64.445082 63.258907 66.180331 68.799445 66.549695 65.244807 64.922413 66.337949 66.966188 65.025923 66.899071 68.441501 66.211152 65.977858 63.787405 62.684945 64.316031 67.008577 69.603488 69.520037 67.746698 65.796448 67.344696 68.288517 71.463454 70.105641 70.378941 69.787684 67.098393 74.792900 75.343977 70.928613 70.689476 71.501545 70.291875 70.187389 70.936178 70.026409 67.743318 68.235144 69.510661 71.100727 74.645821 72.626980 70.948557 71.312934 72.785758 75.638744 74.708369 71.874632 72.943246 74.331402 72.741060 72.485307 72.012919 74.542331 77.576132 78.918522 77.686194 75.151082 76.155265 76.938873 75.487906 70.402966 70.927446 74.156469 72.883967 70.752607 72.297806 72.215943 74.805202 75.995305 74.505213 71.883640 70.964027 73.034696 74.405343 74.633164 75.259376 75.315723 75.762120 75.546566 73.516831 75.472730 77.002385 75.377638 77.065904 80.083324 78.886692 78.006392 78.770074 77.606293 78.341171 78.333796 80.063202 81.194086 84.035668 87.157576 83.634260 79.090898 82.186821 83.475495 81.905824 83.636795 81.860998 81.436038 82.992792 84.292762 83.528975 82.803084 84.873533 85.759701 85.590999 85.378822 84.496074 84.364090 83.875259 83.305987 82.703107 82.969487 82.151981 81.995090 83.290464 82.695615 82.702181 85.152577 87.239876 87.400250 87.261840 89.747424 89.651175 88.732445 90.955748 90.666726 89.911947 89.156591 88.118808 88.238734 89.534247 90.095576 90.956190 91.150308 90.927129 92.574372 92.963473 92.307421 90.951775 92.290288 92.292567 92.905536 93.252711 92.712042 92.546710 92.311347 92.217614 92.548567 92.908949 92.996246 92.291827 92.448833 93.950685 94.322905 94.928399 96.787681 96.354634 96.454850 96.624669 97.203758 97.737541 98.413767 98.616110 98.279197 99.197420 100.687560 100.600463 99.367882 99.722881 100.199772 101.988773 101.816055 101.534859 100.781399 101.020698 102.241113 101.109743
46.740327 47.303865 47.120087 47.623184 47.551458 47.872423 48.781471 47.606124 48.269840 49.282842 49.670821 49.277084 49.000764 51.215421 50.249754 50.170465 50.633243 50.612810 51.427592 51.695127 50.361113 49.210786 50.074409 50.761164 50.915537 51.157215 51.480687 53.112071 51.897552 50.588798 52.864819 51.531483 52.160063 53.244224 53.057183 51.592592 51.867463 51.298728 50.102503 51.584593 53.129073 53.342736 52.562241 52.076054 52.938399 52.534930 53.076188 55.956760 56.924298 55.434931 53.923401 53.875115 55.939086 56.354580 55.191360 56.851514 56.442829 57.454014 56.549200 54.139992 56.105856 60.631845 60.319720 56.645704 55.501113 58.809369 58.476550 58.814926 62.443686 63.479219 64.501348 61.890894 57.737894 57.907038 60.761700 63.988444 64.152003 62.919739 61.147257 60.706558 60.123491 60.652051 60.457638 62.918008 59.880216 58.245475 60.404639 63.423346 65.541812 63.757017 61.633489 63.064489 64.072739 62.479646 62.085942 65.719978 66.698913 65.998172 64.549908 63.786779 65.883668 65.753003 66.660293 68.519899 69.062303 69.500037 69.296447 65.587075 63.464532 61.327879 62.469916 65.152288 65.727412 66.725366 66.090534 67.800075 68.385082 66.011326 64.904084 69.618221 69.487471 70.924645 71.729893 66.585050 69.087289 69.956765 68.864936 69.874985 71.776011 69.987827 68.824179 70.269317 72.190280 73.371200 74.651651 71.618264 68.081709 69.230673 69.872022 68.964402 69.726026 71.688949 75.427897 75.329064 69.536408 67.692834 69.972488 71.249802 73.674313 74.960900 74.761281 76.044004 79.240559 81.483137 79.407096 75.327760 74.259654 77.432750 81.747266 76.735246 74.444477 74.769124 73.123724 74.330829 73.686886 74.996198 77.504848 78.423411 76.945136 74.752343 74.445277 74.527559 73.771650 75.794635 77.456213 79.527336 78.202912 76.619603 77.270363 78.281383 77.333549 78.038758 78.965923 79.626247 79.124742 77.709106 77.672244 79.977694 79.808983 84.412610 79.044219 76.549019 86.880913 87.945359 82.579895 85.229079 85.623683 83.630386 85.848742 82.953748 82.833083 84.307151 85.269599 85.445632 82.991844 81.886442 82.994325 84.588154 86.003012 85.821379 85.643178 84.613938 85.808842 86.445764 87.009449 86.644300 86.151254 85.738971 84.084928 83.715768 84.480817 87.003831 86.597079 86.608043 88.352568 89.358046 89.030165 91.305394 91.881374 90.447505 90.615090 90.157997 89.696876 91.202885 91.628308 91.843813 90.861352 90.946062 91.584452 91.627542 91.118945 90.191710 91.420866 91.269813 90.963575 92.051584 91.940600 92.519629 92.246317 91.492997 92.537093 92.913420 92.896788 92.088633 93.828382 94.607922 93.589814 94.935600 97.266353 96.979119 96.494284 96.681087 97.754017 97.210920 98.141277 98.358548 97.538895 98.068315 99.316419 99.847963 99.363576 99.339647 100.437847 101.853337 101.894288 102.044561 101.493227 101.358695 102.430841 101.664864
47.040978 47.053917 46.821564 46.458756 46.298043 47.289487 47.877848 47.442009 47.412528 48.715875 48.214235 48.093510 48.314743 49.893421 50.166316 49.980982 50.179883 50.867664 50.767829 51.019541 49.727121 49.002380 48.929870 49.234404 49.638567 50.446984 51.269215 51.715496 50.561085 48.781851 51.719446 52.122957 52.103630 53.035931 52.173263 51.673062 53.363730 53.611706 53.210329 55.818340 59.184196 57.222830 54.397782 54.605351 56.236111 55.375185 55.120809 57.119842 57.710058 56.375035 53.989365 52.131239 52.309070 53.112454 53.155751 56.347258 58.210860 58.742494 56.710656 52.261336 52.088493 58.293955 59.986973 57.493827 56.335768 59.436872 59.765675 60.449076 61.993155 60.171064 62.993841 63.395784 59.413270 57.865985 61.233021 66.310303 68.248360 64.690129 63.699269 63.738467 60.984796 58.801779 58.981928 61.844594 58.788130 58.159249 61.339656 63.605750 65.838521 67.163813 62.670015 62.294988 64.033712 64.231858 62.103771 64.272654 66.607437 64.525828 62.390011 63.538309 68.342804 65.550592 62.919110 61.273705 65.658839 69.858676 70.106317 68.564310 68.532733 64.762192 61.376887 64.010696 66.401251 69.085427 68.131061 67.053981 68.441041 68.827944 65.584990 68.398862 70.705332 70.738290 70.459763 69.469724 73.020508 71.436125 69.757597 71.233137 75.235824 73.796239 70.747389 70.064417 69.741185 72.828759 76.310041 72.939523 69.938544 70.355126 69.246493 70.870834 75.133328 73.393876 69.825365 71.842206 67.289740 68.043841 73.134079 72.613275 71.946974 74.713445 75.343295 73.910502 77.200222 85.417139 88.886933 84.274957 75.687759 77.890995 82.976884 77.078473 75.801406 75.873372 76.459972 79.547117 76.928132 75.538387 77.504952 77.170514 71.533427 74.338012 74.390901 76.792109 79.315295 79.342845 77.147829 77.689107 77.280503 77.747520 78.136822 80.832984 79.424611 79.880359 81.905208 82.691814 85.304329 82.298943 78.401390 78.657469 79.254936 81.900681 81.725260 82.171463 86.542678 82.367857 83.857619 83.094045 82.489972 83.146679 85.456868 82.283388 82.166091 82.308384 83.608910 86.808560 84.305167 81.826514 83.952370 85.289920 85.767275 83.662807 84.262054 83.843414 84.720342 84.672399 84.909311 85.394650 85.325750 85.325318 85.219136 85.938191 87.439416 88.512607 87.205064 87.547519 88.726335 90.041406 90.019855 92.236140 92.516520 91.356149 92.722074 92.760085 92.429092 94.130717 95.108244 95.656600 93.636204 93.857771 93.371700 93.317346 92.434826 91.221629 91.944380 91.595646 91.289433 92.499607 91.918600 91.845538 92.815222 92.634515 93.342532 94.363230 93.289212 92.835431 94.643462 94.973891 94.541047 95.836643 97.671867 98.273625 97.725363 97.265316 98.824905 97.274480 97.465009 98.508881 97.634363 96.928030 98.520631 99.036128 98.758871 99.232969 99.315654 100.464508 100.728578 101.638962 100.742697 101.385140 102.504352 100.907360
49.425305 49.430147 49.659157 49.493096 48.681123 50.113762 50.760186 49.596132 49.337263 50.444527 50.230435 49.574653 50.272805 51.746540 51.860651 51.335787 51.386072 50.963352 51.156292 52.225928 51.943599 50.428378 50.802020 51.342329 51.721310 52.249640 52.578465 53.574103 53.171551 51.811322 53.740644 53.554829 54.544666 55.156717 54.376095 52.905250 52.877705 52.767515 52.530673 54.036983 56.532495 56.976503 55.679921 54.033928 53.241986 52.053066 52.920851 55.222639 55.758998 55.363087 54.637811 53.776940 54.492940 55.344505 54.938631 57.037482 55.876940 55.202541 55.253321 54.331573 53.842734 56.051631 58.242873 61.316101 59.566227 59.640975 60.937599 62.030237 61.273451 60.022872 60.226695 61.430965 61.664555 62.068968 60.491048 59.111601 60.281161 61.574632 64.226776 65.263801 63.037900 60.472553 59.288984 62.189513 60.645628 64.263974 66.835336 65.935786 65.357710 64.480245 63.522336 63.462688 64.323115 66.604300 66.187053 64.190543 62.981623 64.519567 65.636285 64.671315 69.466197 70.351958 67.364310 62.382719 65.782593 72.671090 73.265058 67.845326 66.915125 67.649514 67.995362 66.411817 65.122269 66.512182 66.709928 69.476554 70.940081 70.360434 67.076464 68.403597 68.229967 68.614314 69.642452 67.456523 69.324232 70.209817 70.933031 70.562078 73.884647 74.348889 70.944493 70.935930 69.615314 69.982122 73.983844 73.053402 72.525425 73.636356 74.412302 71.810466 72.697526 73.496106 75.003147 73.093059 70.546945 71.730359 74.354588 74.566601 72.957267 73.895127 71.075493 70.028968 73.450494 78.353831 83.197100 83.505493 75.603191 74.979643 78.426161 78.191546 76.942168 79.534511 77.709956 77.722671 75.787581 76.645324 77.952504 78.134114 72.773147 74.356932 76.800835 78.155123 78.788013 78.781036 78.927094 77.759958 75.563051 76.178687 76.931848 79.032490 77.210846 78.226774 82.160234 82.667873 84.688462 85.279937 81.478813 78.712360 79.568769 81.662849 81.084477 79.672126 83.598850 89.024245 86.876578 83.706042 82.787487 80.993346 84.420400 84.251527 85.373233 85.657031 86.033661 86.384281 84.534857 83.823234 84.973458 85.597055 85.201814 84.208270 84.903533 85.876866 86.380106 86.020530 87.664823 87.189371 87.187011 88.218466 88.376892 88.467848 89.627074 90.172222 88.518610 87.754610 88.563471 89.767919 89.156349 92.636309 94.324542 93.666573 92.620937 91.274544 90.328200 90.491539 90.703509 92.022726 91.375181 91.163231 91.522362 91.026631 90.642867 90.700036 91.749762 91.590722 92.166037 93.883960 93.942948 93.292772 93.376914 92.985498 93.965518 94.827275 94.558822 94.037965 95.640324 96.371303 95.694555 96.631210 98.495170 99.457085 98.169043 97.264676 98.300631 98.673151 98.458601 99.044852 98.113317 98.385996 99.687333 99.435765 98.668324 99.903878 100.118803 100.960498 101.223394 101.353276 100.590578 101.405454 102.486345 101.725840
49.714085 49.650128 49.713819 50.089981 49.326074 50.816959 51.317644 50.049796 49.380493 50.313718 50.741051 50.376061 50.591573 51.955143 51.571753 51.234581 51.742463 51.835932 52.193135 52.067988 52.483876 49.987705 51.234334 52.364807 52.520741 52.594555 52.939174 53.737686 53.366842 52.151968 54.698147 53.406709 54.369513 55.427709 55.684714 55.076768 54.772179 53.735271 52.685747 53.797015 55.514474 55.998354 55.716564 54.028080 52.879200 52.165006 53.327695 55.897741 55.354845 54.260113 52.839955 52.328149 53.700996 54.602915 53.517654 55.889411 55.069228 55.949960 55.971152 55.832551 58.083203 59.117713 58.435606 60.641152 60.943713 63.855939 64.309336 62.284351 60.203638 59.082701 60.144179 61.855661 61.704959 60.564369 59.310839 58.739219 58.522494 60.665639 61.693221 62.685355 62.816918 61.991716 61.272916 64.900482 63.279893 63.072320 63.546881 66.469525 67.718106 67.078916 68.814353 68.768347 65.652451 62.008095 62.334862 65.850001 66.908187 66.361251 65.814347 66.700967 68.895482 67.732994 64.691493 64.835265 70.572272 73.494961 72.948819 67.492981 67.286365 70.538462 71.709385 70.013938 68.258891 69.542113 69.094873 69.665107 70.343110 70.387845 67.776188 67.791661 67.280380 67.589879 69.874266 66.975693 68.986331 69.614455 69.473928 70.561448 74.251833 72.266806 70.265681 71.119013 69.962262 68.822061 71.888027 72.781883 70.760088 72.313613 74.261880 71.694844 72.242968 74.425673 76.095068 71.003492 69.124083 74.590926 75.266695 73.029817 73.970267 76.986466 73.637432 71.776689 73.796365 73.925147 75.545992 78.388789 77.311656 80.219406 82.613724 80.700392 75.751165 75.786003 73.468227 74.777960 74.844975 75.762164 80.033684 80.726505 75.437830 76.694184 78.799206 76.744406 75.421714 75.153390 80.174183 78.049228 75.962678 77.156646 77.918801 79.666725 78.424973 80.066457 81.385742 81.230928 83.067940 86.047858 81.612996 76.096349 80.279707 87.020765 84.293614 83.194527 85.672009 86.951503 81.959802 86.389628 87.329954 82.830288 83.668366 82.586809 84.346836 85.787716 86.737472 88.460380 89.581259 86.174507 84.645184 84.953413 86.315278 87.056640 88.623238 89.205610 89.356452 88.226331 89.280067 88.774501 88.936855 89.419582 89.329180 90.425958 91.530492 91.875001 90.744286 89.032601 89.921368 89.798120 89.521263 91.856242 93.852257 94.225740 93.161351 92.011180 91.433407 91.767498 91.503490 92.853113 92.109006 91.475898 92.094480 92.680306 91.793414 92.130360 92.939648 92.950674 93.125564 94.854648 94.757071 94.504183 94.222730 93.819292 95.021090 94.652058 95.061457 95.120911 96.867326 96.958775 96.653113 97.942894 99.572518 99.889500 99.685559 98.202011 99.016348 99.113759 99.434021 99.897432 98.669155 100.163067 100.559071 100.053647 98.872583 98.810850 100.164875 101.247823 100.367194 100.070738 100.216369 101.486287 101.881148 100.467312
50.416098 49.786158 49.950287 50.206987 49.023106 50.810724 51.786784 50.716770 50.062865 51.371258 50.600389 50.576274 49.701570 51.967194 52.489998 51.912368 52.076430 52.392930 52.434795 52.981848 52.487212 50.735640 51.534901 51.928152 52.212662 52.918972 53.157633 52.934254 52.481673 51.663288 53.655761 54.344974 54.525633 55.185482 55.433859 55.851699 56.736468 56.163983 54.598760 56.817129 57.212424 54.828941 52.619055 53.644445 56.348681 55.859955 56.094522 57.407389 55.687748 53.044826 52.559850 51.864052 51.736470 54.103085 54.172638 54.173878 53.780911 56.076849 58.694898 57.053183 54.935937 56.519862 57.898179 58.969383 58.976700 61.766113 61.944850 60.933875 60.805005 61.885113 64.014648 63.595803 60.750473 58.968700 59.238433 60.109281 61.091931 61.737044 62.373305 60.688039 59.470840 61.188392 62.935450 65.849176 62.632374 59.509013 61.562702 66.022394 67.274912 68.385090 67.213554 64.607765 63.164605 63.361618 63.866117 65.172255 66.019258 64.814157 64.405264 65.620026 68.562745 67.839629 64.704506 65.620822 71.530521 73.580852 72.161983 70.011093 69.482598 67.487236 64.916513 66.084001 66.379888 72.304968 72.941368 70.656024 69.843464 70.341681 67.314851 68.951471 69.528603 68.614800 67.159248 67.806795 71.092731 68.640627 67.667880 69.438939 73.027104 73.039261 72.067135 71.170333 69.176204 67.551544 69.697526 70.243740 71.599867 74.279224 73.048187 70.844368 72.679103 73.057340 73.547066 75.170947 73.642419 75.078575 76.178850 74.599129 73.243682 74.015700 75.143809 75.687565 77.117153 75.476383 73.757589 77.448722 76.954502 77.439112 78.537696 79.596516 78.647776 76.132382 78.390577 80.228349 79.355448 79.849711 81.152468 78.040812 77.183873 78.979334 79.649085 80.015844 81.387025 80.217600 78.462747 77.137604 76.931113 77.575435 80.156220 81.912855 78.480097 79.353607 82.057671 80.617490 81.084296 84.114070 81.477282 80.672694 83.221517 85.049714 80.947573 81.866408 83.854696 81.847243 85.702430 90.810645 84.946351 81.380154 84.356862 83.811504 85.664194 86.906335 86.851986 87.955742 87.951869 87.702160 87.890008 87.702292 87.478713 85.904373 87.026486 87.310419 86.391705 85.335461 85.371811 86.311830 87.488513 89.706293 91.006281 91.191859 91.515968 91.678147 90.766060 88.965307 89.458720 89.779998 89.218375 90.647598 90.722454 91.522537 92.427985 92.427250 92.333910 93.219474 92.670476 93.819150 93.489603 94.315413 93.930162 94.576882 94.017983 91.666610 91.907213 92.147441 92.269612 92.633408 91.809761 91.537464 91.849794 91.534645 93.049262 93.733718 92.980255 92.339923 93.544507 94.461461 95.005773 96.218973 98.755460 98.859531 98.788026 98.400931 99.280673 99.434594 99.348357 100.031975 99.004811 98.950228 99.957370 100.281092 99.971559 99.715368 100.041805 101.340468 100.768683 100.806321 100.468889 100.016690 100.417317 99.257955
51.761520 51.736084 51.855702 51.801346 51.615916 52.351102 53.354560 52.256453 51.868862 53.029205 52.418113 51.962999 50.887022 53.596922 53.920032 53.704975 53.269875 53.559399 53.693184 54.101622 53.569211 52.003481 53.305087 52.992334 53.030689 53.536784 53.710087 54.400491 52.774222 52.423752 54.752556 54.533069 54.992190 55.282364 55.359958 56.032612 57.407176 55.507547 53.846297 55.481698 54.834231 53.412041 52.542332 54.497637 56.767273 55.107556 55.440089 55.608380 53.863075 53.015541 52.302218 51.048692 52.454326 54.677895 54.910408 56.056219 54.812361 56.386546 55.971819 53.138934 53.599522 59.456872 60.239135 59.519662 57.540206 60.977453 59.955338 57.736932 59.820239 62.364722 65.862212 64.958648 63.387742 62.344369 61.761662 62.842646 63.672104 63.990439 63.571609 62.909088 59.494542 60.052272 63.632145 66.573754 61.939921 60.239839 66.826128 72.457533 68.663971 63.512458 60.749887 63.636501 64.766885 65.290672 65.628044 66.494001 66.915146 65.290816 63.544630 63.171621 66.942383 68.090321 66.456630 65.381389 66.659118 65.615407 68.038659 71.527094 74.148508 71.417728 70.746042 69.737161 70.612667 74.676044 73.531975 72.025646 70.113789 70.612546 69.694054 71.307520 70.208816 66.848747 64.123438 66.643993 72.288084 70.562789 70.321744 71.752710 72.557528 73.208692 71.445239 68.413273 68.354950 69.336456 69.011251 70.800308 74.488991 76.957915 74.973645 74.047502 75.283237 76.161030 75.402763 73.038764 70.812406 77.566247 80.730136 77.989113 75.055455 72.395164 72.982828 77.705519 80.853110 79.246269 73.796039 71.855042 72.991423 75.933601 76.561543 74.835521 74.831977 74.719743 74.933644 80.057760 80.692032 82.106479 82.520245 79.009889 77.848616 79.889968 78.228578 78.579458 78.233090 79.360408 82.853912 80.824072 78.921125 79.241735 78.199315 78.962503 75.892784 78.112095 83.437628 83.079474 81.338721 82.868798 81.143530 83.582792 85.849862 84.536082 78.103179 80.088895 82.302047 81.169807 83.272355 86.387903 84.883570 83.854378 85.206230 82.564509 81.936050 85.133960 85.755851 86.664575 86.949414 87.659706 88.902203 89.968445 89.841625 87.400301 86.487663 85.934933 85.293649 84.921336 84.652115 84.508462 85.713182 87.437163 88.141837 88.794789 90.738805 92.547763 91.956229 89.959431 92.392040 92.303693 91.571630 92.235232 91.099589 90.718417 90.327981 90.337729 89.994786 91.553588 90.846119 92.305157 91.997170 92.113744 91.270961 92.585761 93.536901 91.930818 92.050113 93.134508 94.179273 94.304373 93.648385 94.107462 93.592477 93.867117 95.096991 95.181200 94.428270 94.226038 94.132528 95.607289 96.033228 96.425387 98.662766 97.756974 97.753101 97.720399 98.322580 97.289127 98.478602 99.520446 98.052667 99.389610 99.618762 99.454229 99.632689 99.370389 99.940255 102.039170 100.909183 101.230876 101.098443 101.159756 101.932515 100.080269
51.700972 51.726239 51.634402 52.203835 52.228381 52.594339 52.965163 51.841942 51.248406 52.496960 52.159653 52.076345 52.027087 54.405310 54.480725 53.807634 53.790364 53.049097 53.419330 54.339096 54.226012 51.879655 53.375185 53.668055 53.497255 54.042371 54.768430 55.197952 53.942862 52.981897 54.813875 54.132545 54.347570 54.714361 54.309619 53.356956 53.306421 51.986823 51.501436 53.608674 54.049855 52.678344 52.114863 55.086969 57.736046 55.364035 55.019351 55.934197 53.608643 51.802267 51.549639 51.049721 53.234978 55.356003 55.680872 56.436057 55.508886 57.366355 58.870790 55.071431 53.307699 56.908737 60.290286 60.851606 58.616569 60.615564 60.445689 60.014681 59.515119 59.344238 61.722320 61.972448 62.182134 63.176906 61.983372 62.171683 61.045189 60.944067 59.990813 60.850993 60.805364 60.945214 62.415703 66.573771 64.389458 62.314326 65.390924 69.113347 67.214862 65.788712 64.745359 63.022864 63.272050 65.170675 65.155997 66.757278 68.741274 68.049215 64.057826 62.789547 66.129602 66.721128 66.922693 67.871403 69.325749 66.488521 65.901085 68.172887 70.759779 70.524849 69.097594 69.322411 70.986190 75.785407 73.922015 70.381481 68.886805 70.305333 71.624781 74.619773 70.739955 65.863286 64.091620 64.283831 72.244316 72.795382 68.253835 68.573080 70.477261 71.126040 70.939346 70.725532 69.582023 67.864503 69.433804 69.985157 70.790824 71.627075 71.945300 71.915880 72.542726 74.568031 75.428743 74.374770 73.545441 78.025509 76.682579 73.312868 74.388652 76.215470 73.399846 74.764803 79.077251 78.862470 76.719440 75.899174 73.111648 73.304038 78.936928 77.022749 74.523535 78.375154 74.008044 76.336833 78.675050 80.529479 81.732423 83.710923 80.266920 78.757044 75.985310 75.013588 76.096963 77.500782 82.960218 80.825639 78.570025 78.647700 79.305647 79.917439 75.576567 76.646036 79.025557 78.811720 79.066564 81.660011 83.801585 84.765779 81.842906 83.433121 82.103834 79.642616 78.400967 83.854505 85.298968 83.599573 83.755561 82.750058 86.610767 87.140720 87.655173 89.247632 87.092048 86.107056 85.284656 86.226572 88.368687 89.785000 90.162706 88.791107 88.622461 87.984665 87.889797 88.871736 90.236349 88.845798 89.398534 90.406184 90.434492 89.933113 90.707827 90.949466 91.094844 90.240494 91.896568 92.564878 90.699300 91.265563 91.351747 91.908758 91.785543 92.114280 91.696192 92.101911 91.720352 93.254972 91.744444 91.257017 91.704729 91.609774 92.678441 91.425372 91.594607 93.061010 93.825947 94.294280 93.724841 94.417388 94.644324 93.451469 93.940458 94.901357 95.003027 94.271503 95.125045 95.747240 95.368340 96.353953 98.119077 98.364981 97.827283 96.276962 97.690651 97.427316 97.265270 98.675360 97.371219 97.972146 98.089482 98.218254 98.868874 98.842128 99.813966 101.618511 100.862704 101.363336 102.139711 103.579087 105.583572 104.755215
